RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5155,15590966,Lo,729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0
5170,15775430,Tsou,651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0
5179,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0
5180,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0
5186,15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1
5201,15641298,Corones,512,Germany,Male,42,9,93955.83,2,1,0,14828.54,0
5203,15713354,Morrice,597,Germany,Female,22,6,101528.61,1,1,0,70529.0,1
5204,15633866,Hsiung,753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0
5208,15751022,Bowhay,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0
5212,15662263,Castillo,749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0
5213,15621611,Gibson,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1
5214,15783752,Lindsay,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0
5215,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
5221,15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1
5231,15576641,Crawford,733,Germany,Male,40,5,125725.02,2,1,1,50783.1,0
5234,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
5240,15750811,Woodward,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0
5243,15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1
5244,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
5251,15720820,Sabbatini,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
5258,15628600,Lee,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
5261,15731281,Ozuluonye,704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0
5264,15745030,Trevisano,809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0
5270,15732281,Ugoji,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
5271,15607230,Michel,588,Germany,Male,33,9,150186.22,2,1,1,65611.01,0
5272,15567630,Bruce,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1
5279,15799300,Kao,510,Germany,Male,31,0,113688.63,1,1,0,33099.41,1
5281,15694129,Summers,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
5284,15799815,Bobrov,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0
5285,15759250,Barnett,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
5291,15743490,Zikoranachidimma,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
5295,15734058,Anayochukwu,509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0
5296,15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
5298,15683416,Russo,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1
5311,15624744,Tai,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
5315,15788068,Lopez,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1
5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
5325,15595158,Hsu,654,Germany,Male,31,5,150593.59,2,1,1,105218.45,0
5328,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
5329,15680234,Bray,667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0
5332,15700627,Y?,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1
5335,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
5339,15784000,Pope,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
5340,15733966,Johnstone,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
5343,15589431,Pedder,807,Germany,Male,47,1,171937.27,1,1,1,65636.92,0
5349,15720511,Byrne,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1
5350,15567246,Selwyn,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0
5352,15679048,Koger,558,Germany,Male,41,2,124227.14,1,1,1,111184.67,0
5357,15655436,Kendall,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1
5358,15691396,Ko,405,Germany,Male,31,5,133299.67,2,1,1,72950.14,0
5360,15801832,Lombardo,684,Germany,Male,42,1,117691.0,1,1,1,23135.65,1
5363,15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0
5365,15704144,Mazzanti,812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0
5367,15812230,Elliot,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0
5379,15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
5382,15663883,Hansen,850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0
5386,15681410,Korff,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
5389,15669664,Thompson,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
5396,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
5399,15648933,Reilly,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
5406,15592707,Dolgorukova,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0
5419,15651075,Ibrahimova,562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0
5425,15566253,Manning,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
5426,15595153,Tucker,644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0
5428,15674149,Esomchi,599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0
5438,15733476,Gonzalez,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
5440,15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
5441,15807269,Milanesi,690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1
5443,15660417,Lambert,613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
5448,15795124,Pan,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
5456,15726855,Oliver,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
5457,15755225,Ryan,659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0
5458,15725221,Sabbatini,738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0
5461,15668894,Abramova,661,Germany,Male,41,5,122552.48,2,0,1,120646.4,0
5466,15794941,Chibueze,647,Germany,Female,41,1,85906.65,3,1,0,189159.97,0
5467,15611848,Kwemtochukwu,850,Germany,Male,32,3,137714.25,1,0,1,159403.68,0
5472,15623202,Maslov,704,Germany,Female,39,10,102556.18,2,1,0,171971.25,1
5473,15804201,Jones,457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0
5474,15596863,Chidumaga,787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
5476,15748608,Trentini,612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0
5479,15774336,Jamieson,648,Germany,Male,44,9,111369.79,2,1,1,91947.74,0
5481,15659094,Ojiofor,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0
5482,15606397,Cameron,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
5485,15595842,Paramor,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
5500,15649078,Christian,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0
5511,15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1
5512,15714970,Holbrook,667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0
5516,15742534,Faulk,527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0
5527,15774382,Longo,579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0
5536,15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
5538,15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
5539,15687094,Calabresi,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
5546,15806709,Hao,609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0
5552,15800251,Elder,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0
5554,15651450,Panicucci,666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0
5558,15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
5559,15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
5560,15729557,Olisaemeka,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
5566,15636541,Cartwright,683,Germany,Male,35,5,144961.97,1,0,1,26796.73,0
5567,15796015,Wu,633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0
5568,15787222,Ch'in,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
5571,15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
5577,15635964,Eve,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1
5586,15656597,Wang,432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0
5587,15699446,Hobbs,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0
5590,15588372,Kirsova,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
5591,15681439,Tsou,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0
5599,15631871,Kelly,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0
5600,15635870,She,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
5607,15741988,Marino,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
5608,15771728,Mackenzie,641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0
5612,15721207,Piazza,625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0
5629,15665168,Calabrese,681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0
5641,15800514,Kenechukwu,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1
5642,15662232,Learmonth,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0
5647,15756272,James,526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1
5651,15644882,Watson,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0
5652,15766272,Folliero,521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0
5654,15569764,Garner,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
5670,15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0
5678,15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0
5680,15621974,Davydova,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0
5681,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
5688,15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0
5689,15682021,Lai,471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0
5702,15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
5706,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
5713,15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
5717,15709478,P'an,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0
5722,15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1
5728,15704168,Ting,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
5738,15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0
5741,15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0
5751,15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1
5755,15766378,Marsden,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0
5757,15706217,Kao,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
5759,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
5760,15674620,Dilibe,679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0
5763,15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0
5775,15618245,Chukwumaobim,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0
5777,15793478,Li Fonti,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
5781,15590327,Liao,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0
5782,15706199,White,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
5788,15634180,Holden,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0
5790,15726103,Tsou,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
5805,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
5815,15725882,Feng,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0
5816,15788022,Sternberg,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0
5818,15656865,Gray,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0
5819,15667971,Shepherd,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0
5821,15717231,Yang,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0
5822,15643188,Barnett,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1
5824,15573628,Greene,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1
5827,15737961,Miller,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0
5831,15810711,Marcum,684,Germany,Male,37,4,138476.41,2,1,1,52367.29,0
5834,15624519,Calabrese,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
5837,15617419,Roberts,618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0
5840,15772996,Rooke,594,Germany,Male,40,0,152092.44,2,1,1,83508.93,0
5846,15654300,Mao,530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0
5849,15681887,Eskridge,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0
5851,15762091,Simpson,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0
5854,15765300,L?,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1
5868,15625740,Enriquez,627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0
5870,15734461,Brooks,562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0
5879,15692918,Hsing,604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0
5885,15706036,Lombardo,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0
5887,15812920,Nwabugwu,607,Germany,Male,40,5,90594.55,1,0,1,181598.25,0
5888,15691287,Ford,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1
5893,15669219,Wilson,588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0
5896,15704014,K'ung,738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0
5905,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
5915,15726058,Cattaneo,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0
5919,15742609,Lombardo,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0
5926,15783477,Biryukov,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0
5928,15591036,Genovesi,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
5929,15761241,Hsieh,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0
5932,15566988,Iqbal,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
5940,15709861,He,766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0
5943,15695339,Lucchesi,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1
5945,15715709,Shih,696,Germany,Male,43,4,114091.38,1,0,1,159888.1,0
5949,15680112,Stewart,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0
5950,15714575,Batt,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
5951,15806808,Hope,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1
5957,15594928,Pagnotto,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0
5958,15765532,Horton,612,Germany,Male,76,6,96166.88,1,1,1,191393.26,0
5963,15571193,Morrison,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
5964,15653521,Onuora,850,Germany,Female,40,7,104449.8,1,1,1,747.88,0
5973,15623499,Holman,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1
5982,15801296,Farber,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0
5983,15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0
5984,15767891,Findlay,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0
5988,15636634,Lindon,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0
5995,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0
5997,15745455,Navarrete,638,Germany,Male,62,4,108716.59,2,1,1,74241.09,0
6012,15783007,Parker,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
6017,15738835,Slater,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
6028,15799494,Forster,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0
6032,15743153,Singh,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0
6039,15700964,Pollard,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
6046,15784594,Mazzi,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0
6047,15606435,Wall,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0
6053,15752857,Palerma,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0
6056,15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0
6059,15684868,Cameron,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1
6062,15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
6066,15674720,Smith,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6074,15586039,Bergamaschi,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,0
6078,15738588,Nebechi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0
6080,15739292,Gorshkov,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0
6083,15636820,Loggia,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0
6084,15603880,Morgan,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
6085,15619494,Abdulov,562,Germany,Female,31,9,117153.0,1,1,1,108675.01,0
6086,15596992,Norris,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
6092,15777896,Chukwudi,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0
6093,15628963,Frolova,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0
6094,15742126,Chiu,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0
6097,15738884,Hu,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0
6098,15615050,Savage,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
6099,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
6100,15743498,Winter,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
6105,15750731,Trevisani,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
6107,15626044,Lettiere,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0
6108,15737910,Houghton,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
6110,15710105,Stirling,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1
6113,15654372,Pearce,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0
6126,15687913,Mai,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0
6130,15727605,Shih,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0
6131,15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
6134,15620735,Chiganu,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0
6144,15654096,Johnston,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
6148,15690526,Tuan,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0
6151,15625761,Maclean,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
6155,15598162,Saunders,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
6160,15627995,Angelo,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
6164,15581323,White,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0
6165,15608109,Greco,710,Germany,Male,58,7,170113.0,2,0,1,10494.64,0
6173,15656822,Day,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
6175,15760641,Gerald,608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0
6177,15604146,Kaodilinakachukwu,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0
6178,15813974,Maruff,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
6179,15746986,Howe,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0
6180,15759741,Knepper,591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0
6186,15754526,Walker,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
6189,15609558,McDonald,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
6190,15572408,Chambers,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0
6194,15727198,Teng,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0
6198,15645200,Chiang,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
6199,15779627,Maclean,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0
6201,15569654,Munro,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
6212,15793116,Beneventi,502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0
6214,15697678,Maxwell,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0
6215,15800412,Dale,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0
6226,15742172,Williamson,598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0
6227,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
6232,15729238,Peng,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
6233,15718242,Wollstonecraft,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
6242,15571995,Harper,775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0
6243,15673333,Wilson,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0
6244,15748752,Ch'in,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0
6253,15687492,Anderson,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0
6254,15675337,Forbes,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
6255,15721047,Ansell,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0
6256,15589017,Chiu,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1
6258,15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0
6260,15585748,McDonald,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0
6265,15708610,Costa,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0
6268,15689328,Harrison,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1
6275,15661275,Wynn,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1
6277,15768471,Wagner,554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1
6281,15578546,Akobundu,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0
6286,15655229,Craig,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0
6295,15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0
6302,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
6304,15591169,Hawes,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1
6306,15732563,Swanton,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0
6308,15598510,Colombo,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0
6309,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1
6313,15648136,Green,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0
6319,15686835,Crawford,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1
6320,15768340,Beavers,642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0
6326,15615797,Hyde,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1
6330,15661198,Howard,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0
6332,15701074,Herz,629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0
6337,15781534,Rapuluolisa,536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0
6339,15784161,Hargreaves,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0
6342,15658364,Laney,807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0
6347,15814468,Wei,551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1
6348,15754820,Bergamaschi,637,Germany,Male,35,8,147127.81,2,1,1,84760.7,0
6351,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0
6360,15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
6361,15661591,Panicucci,413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0
6362,15675585,Burns,416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0
6367,15677324,Botts,683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0
6381,15642162,Ponce,603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1
6386,15706810,Zuyeva,606,Germany,Female,32,1,106301.85,2,0,1,59061.25,0
6389,15582033,Manfrin,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1
6394,15789371,Cattaneo,593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0
6395,15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
6396,15707918,Bentley,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0
6397,15602812,Holmes,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0
6400,15738501,Booth,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
6404,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
6408,15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1
6412,15791172,Yeh,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0
6413,15598982,Klein,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
6421,15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0
6429,15577423,Mosley,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1
6433,15699335,Kuo,615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0
6437,15723216,Greco,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0
6445,15731412,Trevisano,693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0
6450,15625706,White,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1
6454,15815070,Romano,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0
6460,15632125,Blake,606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0
6465,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
6467,15763683,Northern,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
6471,15616630,Tobenna,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0
6473,15588419,Johnston,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
